jefe_hogar,genero,edad,estudiante,estado_civli,telefono_propio,smart_phone,desde_cuando_smart,mas_un_SIM,tipo_contrato,n_recarga_mensual,gasto_mensual_tel,empresa,porque_empresa,piensa_cambiarse,investigo_competencia,es_facil_cambiarse,paga_mas_esperado,nse,pobreza,empleo,ingreso_mensual,dist
2.0,2.0,47.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,100.0,10109
2.0,1.0,15.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,10109
1.0,1.0,24.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,22.7,1.0,24.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,500.0,10109
2.0,2.0,23.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,2.0,5.0,1.0,24.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,0.0,10109
1.0,1.0,56.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,550.0,10109
2.0,2.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,15.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,0.0,10109
2.0,2.0,44.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,6.0,1.0,23.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,490.75,10109
2.0,1.0,18.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,0.0,10109
1.0,1.0,59.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,24.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,385.5,10109
2.0,2.0,23.0,2.0,6.0,1.0,2.0,1.0,2.0,Prepago,2.0,3.0,1.0,21.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,0.0,10109
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,1.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,1.0,130.25,10109
1.0,1.0,45.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,24.0,1.0,25.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,296.9166666666667,10109
2.0,2.0,35.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,2837.5,10109
1.0,2.0,38.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,338.5833333333333,10109
2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,10109
1.0,2.0,51.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,29.0,1.0,24.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,183.33333333333331,10109
1.0,2.0,36.0,2.0,5.0,1.0,1.0,2.0,2.0,Pospago,0.0,63.0,3.0,22.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,5300.0,10201
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,35.0,3.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,10201
1.0,1.0,51.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,2.0,22.0,1.0,1.0,7.0,2.0,4.0,3.0,1.0,3900.0,10201
2.0,2.0,34.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,4.0,23.0,2.0,7.0,7.0,2.0,4.0,3.0,2.0,0.0,10201
1.0,1.0,75.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,20.0,3.0,21.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,500.0,10201
2.0,2.0,65.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,15.0,3.0,21.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,200.0,10201
1.0,1.0,40.0,2.0,6.0,1.0,1.0,1.0,1.0,Prepago,4.0,25.0,2.0,23.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1050.0,10201
1.0,2.0,43.0,2.0,5.0,1.0,1.0,1.0,1.0,Pospago,0.0,69.0,2.0,23.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3900.0,10201
1.0,1.0,52.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,202.0,1.0,21.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,4800.0,10201
2.0,2.0,49.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,39.0,1.0,22.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2500.0,10201
1.0,1.0,33.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,3.0,22.0,2.0,3.0,5.0,1.0,4.0,3.0,1.0,2500.0,10201
2.0,2.0,27.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,124.0,3.0,22.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,4800.0,10201
1.0,1.0,60.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,2.0,23.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1700.0,10201
2.0,2.0,40.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,23.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,10201
2.0,2.0,18.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,2.0,23.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,0.0,10201
2.0,2.0,15.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,2.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,10201
1.0,1.0,70.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,85.0,1.0,23.0,2.0,2.0,6.0,2.0,3.0,3.0,1.0,1200.0,10201
2.0,2.0,52.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,4.0,15.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,250.0,10201
1.0,1.0,28.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,60.0,2.0,23.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2000.0,10201
2.0,2.0,29.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,25.0,2.0,23.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,0.0,10201
1.0,2.0,87.0,2.0,2.0,1.0,2.0,1.0,2.0,Pospago,0.0,29.0,1.0,23.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,500.0,10201
2.0,2.0,49.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,45.0,2.0,23.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,700.0,10201
1.0,1.0,43.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,45.0,1.0,23.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,2000.0,10201
2.0,2.0,44.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,48.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1200.0,10201
2.0,1.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,10201
2.0,2.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,10201
1.0,2.0,45.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,35.0,3.0,23.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,400.0,10201
1.0,1.0,30.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,35.0,2.0,23.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,10201
1.0,1.0,31.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,4.0,23.0,2.0,5.0,3.0,2.0,3.0,3.0,1.0,3500.0,10201
2.0,2.0,30.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,25.0,3.0,21.0,1.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,10201
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,500.0,10201
1.0,1.0,62.0,2.0,6.0,1.0,2.0,1.0,2.0,Pospago,0.0,33.0,1.0,22.0,2.0,5.0,7.0,2.0,4.0,3.0,1.0,1520.8333333333333,10201
1.0,1.0,52.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,600.0,10201
2.0,2.0,44.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,5.0,30.0,1.0,24.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,29.166666666666668,10201
1.0,1.0,80.0,2.0,3.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,21.0,2.0,6.0,5.0,2.0,3.0,3.0,2.0,400.0,10201
2.0,2.0,41.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,15.0,1.0,23.0,2.0,5.0,6.0,2.0,3.0,3.0,2.0,1200.0,10201
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,3.0,23.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,608.3333333333334,10201
1.0,1.0,65.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,4.0,15.0,2.0,23.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,1812.5,10201
1.0,2.0,43.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,834.1666666666666,10201
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,2.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,10201
1.0,1.0,29.0,2.0,1.0,1.0,1.0,1.0,1.0,Pospago,0.0,30.0,1.0,23.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,2029.1666666666667,10201
2.0,2.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,Prepago,5.0,20.0,2.0,23.0,1.0,4.0,5.0,2.0,4.0,3.0,2.0,29.166666666666668,10201
2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,2.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,10201
2.0,1.0,24.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,3.0,7.0,2.0,4.0,3.0,1.0,229.16666666666663,10201
2.0,2.0,22.0,1.0,6.0,1.0,1.0,1.0,2.0,Control,4.0,30.0,2.0,23.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,1550.0,10201
1.0,1.0,31.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,2.0,23.0,1.0,6.0,7.0,1.0,5.0,3.0,1.0,2740.0,10201
2.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,3.0,23.0,2.0,1.0,6.0,2.0,5.0,3.0,2.0,29.166666666666668,10201
1.0,1.0,55.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,897.5,10201
2.0,2.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,4.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,600.0,10201
1.0,1.0,49.0,2.0,1.0,1.0,2.0,1.0,2.0,Pospago,0.0,30.0,1.0,23.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,1250.0,10513
2.0,1.0,19.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,35.0,4.0,22.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,0.0,10513
2.0,2.0,18.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,35.0,1.0,22.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,0.0,10513
1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,1.0,21.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,833.3333333333334,10513
2.0,1.0,17.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,35.0,2.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,10513
1.0,1.0,49.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,2.0,25.0,1.0,23.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,600.0,10513
1.0,1.0,47.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,20.0,1.0,22.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,750.0,10513
2.0,2.0,41.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,2.0,10.0,1.0,22.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,150.0,10513
2.0,2.0,20.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,1.0,23.0,2.0,5.0,5.0,2.0,5.0,1.0,2.0,0.0,10513
1.0,1.0,42.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,4.0,15.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,291.6666666666667,10513
2.0,2.0,13.0,1.0,6.0,1.0,2.0,2.0,2.0,Pospago,0.0,42.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,10513
2.0,2.0,21.0,2.0,6.0,1.0,1.0,2.0,1.0,Prepago,4.0,30.0,1.0,23.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,0.0,10513
1.0,1.0,35.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,35.0,1.0,22.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,600.0,10513
1.0,1.0,23.0,2.0,1.0,1.0,2.0,2.0,1.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,868.3333333333334,10513
2.0,2.0,22.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,29.166666666666668,10513
2.0,2.0,20.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,10513
1.0,1.0,30.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,912.5,10513
1.0,2.0,72.0,2.0,3.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,10513
1.0,1.0,52.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,6.0,10.0,1.0,25.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,166.66666666666666,10513
2.0,1.0,18.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,6.0,10.0,2.0,23.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,50.0,10513
1.0,1.0,43.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,2.0,3.0,1.0,23.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,3000.0,10513
2.0,2.0,12.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,10513
2.0,2.0,26.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,10513
2.0,1.0,40.0,2.0,5.0,1.0,2.0,1.0,1.0,Prepago,4.0,20.0,1.0,23.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,600.0,10513
1.0,1.0,65.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,3.0,2.0,2.0,5.0,3.0,1.0,550.0,10513
1.0,1.0,62.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,500.0,10513
2.0,2.0,45.0,2.0,2.0,1.0,1.0,2.0,1.0,Prepago,4.0,20.0,1.0,23.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,100.0,10513
1.0,1.0,27.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,29.0,1.0,24.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,200.0,10513
1.0,1.0,35.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,41.66666666666666,10513
2.0,2.0,35.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,0.0,10513
1.0,1.0,25.0,2.0,1.0,1.0,1.0,2.0,1.0,Prepago,2.0,5.0,1.0,23.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,500.0,10513
1.0,1.0,64.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,2700.0,10513
2.0,2.0,64.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,2.0,21.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,10513
2.0,1.0,27.0,2.0,6.0,1.0,1.0,1.0,1.0,Prepago,2.0,5.0,1.0,23.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2917.083333333333,10513
2.0,1.0,22.0,2.0,6.0,1.0,1.0,1.0,1.0,Prepago,2.0,5.0,1.0,23.0,2.0,5.0,3.0,2.0,5.0,2.0,1.0,717.0833333333334,10513
2.0,2.0,58.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,10513
2.0,1.0,21.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,10.0,4.0,23.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,390.75,10513
2.0,1.0,20.0,2.0,6.0,1.0,1.0,1.0,1.0,Pospago,0.0,29.0,1.0,23.0,2.0,1.0,7.0,2.0,5.0,1.0,1.0,390.75,10513
2.0,2.0,19.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,6.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,10513
1.0,1.0,74.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,216.66666666666663,10513
1.0,1.0,33.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,310.0,10513
2.0,2.0,42.0,2.0,1.0,1.0,2.0,1.0,2.0,Pospago,0.0,29.0,1.0,23.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,100.0,10513
2.0,1.0,12.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,10513
1.0,1.0,29.0,2.0,1.0,1.0,1.0,1.0,1.0,Prepago,2.0,10.0,1.0,23.0,2.0,3.0,4.0,2.0,5.0,3.0,1.0,450.0,10513
2.0,2.0,27.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,125.0,10513
1.0,1.0,43.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,4.0,1.0,5.0,2.0,1.0,3000.0,10513
2.0,2.0,37.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,10513
2.0,1.0,17.0,1.0,6.0,1.0,1.0,2.0,1.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,260.5,10513
1.0,1.0,28.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,340.3333333333333,10513
2.0,2.0,25.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,3.0,1.0,23.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,0.0,10513
1.0,1.0,49.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,2.0,15.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,385.5,10513
2.0,1.0,17.0,1.0,6.0,1.0,1.0,2.0,1.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,130.25,10513
1.0,1.0,21.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,15.0,2.0,23.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,650.0,10601
2.0,2.0,20.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,23.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,0.0,10601
1.0,1.0,28.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,23.0,2.0,5.0,3.0,2.0,4.0,3.0,1.0,3000.0,10601
2.0,2.0,24.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,2.0,25.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,0.0,10601
2.0,2.0,34.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,20.0,4.0,23.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,100.0,10601
1.0,1.0,43.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,4.0,25.0,1.0,22.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,850.0,10601
2.0,2.0,45.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,2.0,22.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,10601
1.0,1.0,39.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,15.0,2.0,23.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2700.0,10601
2.0,2.0,37.0,2.0,1.0,1.0,1.0,1.0,1.0,Pospago,0.0,40.0,4.0,23.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,29.166666666666668,10601
2.0,1.0,17.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,4.0,23.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,0.0,10601
2.0,2.0,41.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,65.0,2.0,22.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,10601
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,35.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,10601
1.0,2.0,60.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,3.0,15.0,1.0,23.0,2.0,5.0,5.0,2.0,5.0,3.0,2.0,280.0,10601
1.0,1.0,34.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,912.5,10601
2.0,2.0,30.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,0.0,10601
1.0,1.0,28.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,29.0,2.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,608.3333333333334,10601
2.0,2.0,26.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,0.0,10601
1.0,1.0,98.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,2.0,10.0,1.0,23.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,125.0,10601
1.0,2.0,40.0,2.0,3.0,1.0,1.0,2.0,2.0,Pospago,0.0,70.0,2.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2800.0,10601
1.0,1.0,45.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,25.0,1.0,23.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,2800.0,10601
2.0,2.0,43.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,45.0,1.0,23.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,2700.0,10601
2.0,2.0,22.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,10601
2.0,1.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,65.0,4.0,23.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,10601
2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,4.0,23.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,10601
1.0,1.0,48.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,23.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,2800.0,10601
1.0,1.0,25.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,10.0,4.0,23.0,2.0,1.0,6.0,2.0,5.0,3.0,1.0,608.3333333333334,10601
2.0,2.0,24.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,10601
2.0,2.0,56.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,1.0,21.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,897.5,10601
1.0,1.0,62.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,4.0,20.0,2.0,23.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,2200.0,10601
2.0,2.0,52.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.9,2.0,23.0,2.0,3.0,2.0,2.0,5.0,3.0,1.0,500.0,10601
2.0,1.0,39.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,1.0,24.0,2.0,4.0,3.0,2.0,5.0,3.0,1.0,300.0,10601
2.0,2.0,25.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,2.0,23.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,400.0,10601
